id,bus_code,direction,name,deviation_seconds,updated_at,scheduled_timestamp,our_snapshot_time
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T21:18:23
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,160.0,2026-05-20T19:21:51Z,2026-05-21T00:10:00Z,2026-05-20T21:18:23
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1596.0,2026-05-20T19:13:52Z,2026-05-21T00:30:00Z,2026-05-20T21:18:23
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T21:18:23
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T21:18:23
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,1733.0,2026-05-20T19:20:56Z,2026-05-21T00:50:00Z,2026-05-20T21:18:23
0aa24a02-20c3-4546-a0da-7204720f792e,N728,Munich central bus station,Munich/Genoa - Barcelona,0.0,2026-05-20T19:22:52Z,2026-05-20T21:05:00Z,2026-05-20T21:28:24
3e59c7ef-b056-405d-a477-9fe1df21eeb9,N504,Perugia (Piazza Partigiani),Geneva - Turin - Perugia,0.0,2026-05-20T19:27:50Z,2026-05-20T21:20:00Z,2026-05-20T21:28:24
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T21:28:24
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,0.0,2026-05-20T19:26:53Z,2026-05-20T22:30:00Z,2026-05-20T21:28:24
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T21:28:24
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,160.0,2026-05-20T19:21:51Z,2026-05-21T00:10:00Z,2026-05-20T21:28:24
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1578.0,2026-05-20T19:24:54Z,2026-05-21T00:30:00Z,2026-05-20T21:28:24
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T21:28:24
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T21:28:24
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,126.0,2026-05-20T19:32:08Z,2026-05-21T00:50:00Z,2026-05-20T21:28:24
0aa24a02-20c3-4546-a0da-7204720f792e,N728,Munich central bus station,Munich/Genoa - Barcelona,0.0,2026-05-20T19:33:53Z,2026-05-20T21:05:00Z,2026-05-20T21:38:24
3e59c7ef-b056-405d-a477-9fe1df21eeb9,N504,Perugia (Piazza Partigiani),Geneva - Turin - Perugia,0.0,2026-05-20T19:37:55Z,2026-05-20T21:20:00Z,2026-05-20T21:38:24
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T21:38:24
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,0.0,2026-05-20T19:26:53Z,2026-05-20T22:30:00Z,2026-05-20T21:38:24
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T21:38:24
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T19:34:53Z,2026-05-21T00:10:00Z,2026-05-20T21:38:24
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1518.0,2026-05-20T19:35:54Z,2026-05-21T00:30:00Z,2026-05-20T21:38:24
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T21:38:24
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T21:38:24
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,126.0,2026-05-20T19:32:08Z,2026-05-21T00:50:00Z,2026-05-20T21:38:24
0aa24a02-20c3-4546-a0da-7204720f792e,N728,Munich central bus station,Munich/Genoa - Barcelona,0.0,2026-05-20T19:45:24Z,2026-05-20T21:05:00Z,2026-05-20T21:48:24
3e59c7ef-b056-405d-a477-9fe1df21eeb9,N504,Perugia (Piazza Partigiani),Geneva - Turin - Perugia,0.0,2026-05-20T19:37:55Z,2026-05-20T21:20:00Z,2026-05-20T21:48:24
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T21:48:24
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,644.0,2026-05-20T19:48:23Z,2026-05-20T22:30:00Z,2026-05-20T21:48:24
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T21:48:24
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T19:47:42Z,2026-05-21T00:10:00Z,2026-05-20T21:48:24
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1548.0,2026-05-20T19:46:26Z,2026-05-21T00:30:00Z,2026-05-20T21:48:24
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T21:48:24
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T21:48:24
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,140.0,2026-05-20T19:42:20Z,2026-05-21T00:50:00Z,2026-05-20T21:48:24
0aa24a02-20c3-4546-a0da-7204720f792e,N728,Munich central bus station,Munich/Genoa - Barcelona,0.0,2026-05-20T19:56:13Z,2026-05-20T21:05:00Z,2026-05-20T21:58:25
3e59c7ef-b056-405d-a477-9fe1df21eeb9,N504,Perugia (Piazza Partigiani),Geneva - Turin - Perugia,0.0,2026-05-20T19:37:55Z,2026-05-20T21:20:00Z,2026-05-20T21:58:25
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T21:58:25
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,1035.0,2026-05-20T19:58:53Z,2026-05-20T22:30:00Z,2026-05-20T21:58:25
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T21:58:25
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T19:59:54Z,2026-05-21T00:10:00Z,2026-05-20T21:58:25
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1488.0,2026-05-20T19:56:14Z,2026-05-21T00:30:00Z,2026-05-20T21:58:25
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T21:58:25
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T21:58:25
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,222.0,2026-05-20T19:52:52Z,2026-05-21T00:50:00Z,2026-05-20T21:58:25
3e59c7ef-b056-405d-a477-9fe1df21eeb9,N504,Perugia (Piazza Partigiani),Geneva - Turin - Perugia,,,2026-05-20T21:20:00Z,2026-05-20T22:08:25
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T22:08:25
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,904.0,2026-05-20T20:09:45Z,2026-05-20T22:30:00Z,2026-05-20T22:08:25
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T22:08:25
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T20:09:13Z,2026-05-21T00:10:00Z,2026-05-20T22:08:25
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1398.0,2026-05-20T20:06:55Z,2026-05-21T00:30:00Z,2026-05-20T22:08:25
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T22:08:25
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T22:08:25
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,158.0,2026-05-20T20:06:56Z,2026-05-21T00:50:00Z,2026-05-20T22:08:25
3e59c7ef-b056-405d-a477-9fe1df21eeb9,N504,Perugia (Piazza Partigiani),Geneva - Turin - Perugia,,,2026-05-20T21:20:00Z,2026-05-20T22:18:25
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T22:18:25
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,846.0,2026-05-20T20:21:23Z,2026-05-20T22:30:00Z,2026-05-20T22:18:25
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T22:18:25
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T20:19:23Z,2026-05-21T00:10:00Z,2026-05-20T22:18:25
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,558.0,2026-05-20T20:16:53Z,2026-05-21T00:30:00Z,2026-05-20T22:18:25
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T22:18:25
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T22:18:25
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,68.0,2026-05-20T20:19:24Z,2026-05-21T00:50:00Z,2026-05-20T22:18:25
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T22:28:26
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,846.0,2026-05-20T20:21:23Z,2026-05-20T22:30:00Z,2026-05-20T22:28:26
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T22:28:26
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T20:19:23Z,2026-05-21T00:10:00Z,2026-05-20T22:28:26
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,529.0,2026-05-20T20:27:24Z,2026-05-21T00:30:00Z,2026-05-20T22:28:26
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T22:28:26
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T22:28:26
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,134.0,2026-05-20T20:29:21Z,2026-05-21T00:50:00Z,2026-05-20T22:28:26
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T19:00:35Z,2026-05-20T21:55:00Z,2026-05-20T22:38:26
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,826.0,2026-05-20T20:33:24Z,2026-05-20T22:30:00Z,2026-05-20T22:38:26
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T22:38:26
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,0.0,2026-05-20T20:19:23Z,2026-05-21T00:10:00Z,2026-05-20T22:38:26
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,498.0,2026-05-20T20:37:54Z,2026-05-21T00:30:00Z,2026-05-20T22:38:26
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T22:38:26
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T22:38:26
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,164.0,2026-05-20T20:40:50Z,2026-05-21T00:50:00Z,2026-05-20T22:38:26
7208b413-3c32-4f06-b37f-9ddcaf340790,N503,Rome Tiburtina Bus station,Turin - Genoa - Rome,0.0,2026-05-20T20:43:56Z,2026-05-20T21:55:00Z,2026-05-20T22:48:26
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,312.0,2026-05-20T20:44:52Z,2026-05-20T22:30:00Z,2026-05-20T22:48:26
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T22:48:26
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,380.0,2026-05-20T20:51:20Z,2026-05-21T00:10:00Z,2026-05-20T22:48:26
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,488.0,2026-05-20T20:48:33Z,2026-05-21T00:30:00Z,2026-05-20T22:48:26
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T22:48:26
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T22:48:26
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,164.0,2026-05-20T20:40:50Z,2026-05-21T00:50:00Z,2026-05-20T22:48:26
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,287.0,2026-05-20T20:55:24Z,2026-05-20T22:30:00Z,2026-05-20T22:58:27
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T22:58:27
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,380.0,2026-05-20T20:51:20Z,2026-05-21T00:10:00Z,2026-05-20T22:58:27
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,468.0,2026-05-20T20:59:24Z,2026-05-21T00:30:00Z,2026-05-20T22:58:27
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T22:58:27
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T22:58:27
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,204.0,2026-05-20T20:52:22Z,2026-05-21T00:50:00Z,2026-05-20T22:58:27
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,314.0,2026-05-20T21:05:53Z,2026-05-20T22:30:00Z,2026-05-20T23:08:27
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T23:08:27
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,622.0,2026-05-20T21:02:54Z,2026-05-21T00:10:00Z,2026-05-20T23:08:27
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,288.0,2026-05-20T21:10:25Z,2026-05-21T00:30:00Z,2026-05-20T23:08:27
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T23:08:27
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T23:08:27
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,94.0,2026-05-20T21:11:44Z,2026-05-21T00:50:00Z,2026-05-20T23:08:27
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-20T23:08:27
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,0.0,2026-05-20T21:16:57Z,2026-05-20T22:30:00Z,2026-05-20T23:18:27
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T23:18:27
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,608.0,2026-05-20T21:12:21Z,2026-05-21T00:10:00Z,2026-05-20T23:18:27
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,486.0,2026-05-20T21:20:24Z,2026-05-21T00:30:00Z,2026-05-20T23:18:27
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T23:18:27
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T23:18:27
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,94.0,2026-05-20T21:11:44Z,2026-05-21T00:50:00Z,2026-05-20T23:18:27
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-20T23:18:27
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,0.0,2026-05-20T19:03:23Z,2026-05-21T03:10:00Z,2026-05-20T23:18:27
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-20T23:18:27
263b8f42-2e96-46c4-a3c0-85574aac8053,N482,Zagreb (bus station),Marseille - Zagreb,0.0,2026-05-20T21:16:57Z,2026-05-20T22:30:00Z,2026-05-20T23:28:28
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T23:28:28
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,608.0,2026-05-20T21:12:21Z,2026-05-21T00:10:00Z,2026-05-20T23:28:28
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,486.0,2026-05-20T21:20:24Z,2026-05-21T00:30:00Z,2026-05-20T23:28:28
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T23:28:28
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T23:28:28
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,94.0,2026-05-20T21:11:44Z,2026-05-21T00:50:00Z,2026-05-20T23:28:28
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-20T23:28:28
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,76.0,2026-05-20T21:29:46Z,2026-05-21T03:10:00Z,2026-05-20T23:28:28
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-20T23:28:28
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,0.0,2026-05-20T19:18:14Z,2026-05-21T03:20:00Z,2026-05-20T23:28:28
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T08:44:08Z,2026-05-20T23:05:00Z,2026-05-20T23:38:28
3b84609a-23d0-43f7-bf98-ec12ff879925,N580,Lyon (Gerland Bus Station),Salerno - Lyon,710.0,2026-05-20T21:34:54Z,2026-05-21T00:10:00Z,2026-05-20T23:38:28
c53d0098-45f1-4259-a360-3ea8f69a56b7,N523,Marseille (Saint-Charles),Naples - Rome - Marseille,1176.0,2026-05-20T21:40:23Z,2026-05-21T00:30:00Z,2026-05-20T23:38:28
d30f5b59-737b-4820-a205-e0228a7565f0,N523,Rome Tiburtina Bus station,Naples - Rome - Marseille,0.0,2026-05-20T17:35:14Z,2026-05-21T00:30:00Z,2026-05-20T23:38:28
f64000ad-4959-405e-940c-eef0e858adda,N1508,Naples (FS Park Stazione Centrale),Naples - MXP ✈ - BGY ✈,0.0,2026-05-20T18:12:43Z,2026-05-21T00:45:00Z,2026-05-20T23:38:28
19ccff4a-1f94-4727-9cd1-69034ad2650f,N1508,Verona (Porta Nuova),Naples - MXP ✈ - BGY ✈,244.0,2026-05-20T21:36:53Z,2026-05-21T00:50:00Z,2026-05-20T23:38:28
8c600c08-9251-4a09-8789-152162b94a9b,474,Como,Como - Savona,,,2026-05-21T03:00:00Z,2026-05-20T23:38:28
46bb792b-9750-436d-96c1-e86faeff435d,N504,Geneva (central bus station),Geneva - Turin - Perugia,0.0,2026-05-20T21:40:24Z,2026-05-21T03:10:00Z,2026-05-20T23:38:28
cd163030-dab8-4960-bd62-9791fb9b2f76,N728,Barcelona (Bus Terminal Nord),Munich/Genoa - Barcelona,,,2026-05-21T03:15:00Z,2026-05-20T23:38:28
1e3f4b6f-e070-4715-b9ca-3234b446f8f5,N503,Turin (Vittorio Emanuele),Turin - Genoa - Rome,0.0,2026-05-20T19:18:14Z,2026-05-21T03:20:00Z,2026-05-20T23:38:28
444fe207-0c8d-44c5-8dc2-c9371a6cfbe2,N1503,Naples (FS Park Stazione Centrale),Paris - Turin - Naples,0.0,2026-05-20T21:48:38Z,2026-05-20T23:05:00Z,2026-05-20T23:48:28
